contig_id,contig_length,mapped_reads,total_reads,rpm,rpkm
k141_150438||full,1270,23,4998642,4.6012,3.6230
k141_63056||full,1441,26,4998642,5.2014,3.6096
k141_8065||full,1391,25,4998642,5.0014,3.5955
k141_120891||full,892,16,4998642,3.2009,3.5884
k141_142813||full,1394,25,4998642,5.0014,3.5878
k141_64||full,1172,21,4998642,4.2011,3.5846
k141_88125||lt2gene,1454,26,4998642,5.2014,3.5773
k141_55404||full,1063,19,4998642,3.8010,3.5758
k141_102075||full,784,14,4998642,2.8008,3.5724
k141_158655||full,1068,19,4998642,3.8010,3.5590
k141_14723||full,1294,23,4998642,4.6012,3.5558
k141_66671||full,1072,19,4998642,3.8010,3.5457
k141_153385||full,1242,22,4998642,4.4012,3.5436
k141_22229||full,1019,18,4998642,3.6010,3.5338
k141_73687||full,1076,19,4998642,3.8010,3.5326
k141_146694||full,1539,27,4998642,5.4015,3.5097
k141_116549||lt2gene,1484,26,4998642,5.2014,3.5050
k141_9086||full,857,15,4998642,3.0008,3.5015
k141_14050||full,1148,20,4998642,4.0011,3.4853
k141_42533||full,1384,24,4998642,4.8013,3.4692
k141_111141||full,1041,18,4998642,3.6010,3.4592
k141_104418||full,1099,19,4998642,3.8010,3.4586
k141_158638||full,1276,22,4998642,4.4012,3.4492
k141_160951||full,1163,20,4998642,4.0011,3.4403
k141_60990||full,1048,18,4998642,3.6010,3.4360
k141_13916||full,990,17,4998642,3.4009,3.4353
k141_11877||full,1107,19,4998642,3.8010,3.4336
k141_17446||full,1232,21,4998642,4.2011,3.4100
k141_64003||full,1175,20,4998642,4.0011,3.4052
k141_71091||lt2gene,1060,18,4998642,3.6010,3.3971
k141_51742||full,1005,17,4998642,3.4009,3.3840
k141_138349||full,1007,17,4998642,3.4009,3.3773
k141_43840||full,1486,25,4998642,5.0014,3.3657
k141_41130||lt2gene,1250,21,4998642,4.2011,3.3609
k141_138422||full,1013,17,4998642,3.4009,3.3573
k141_27811||full,1133,19,4998642,3.8010,3.3548
k141_26990||full,1082,18,4998642,3.6010,3.3281
k141_127107||full,1204,20,4998642,4.0011,3.3232
k141_22441||full,1029,17,4998642,3.4009,3.3051
k141_45203||lt2gene,1152,19,4998642,3.8010,3.2995
k141_22836||full,1413,23,4998642,4.6012,3.2564
k141_152165||full,989,16,4998642,3.2009,3.2365
k141_103115||full,1115,18,4998642,3.6010,3.2296
k141_78747||full,1425,23,4998642,4.6012,3.2289
k141_83442||full,1062,17,4998642,3.4009,3.2024
k141_57039||full,1714,27,4998642,5.4015,3.1514
k141_82142||lt2gene,1016,16,4998642,3.2009,3.1505
k141_87089||full,1148,18,4998642,3.6010,3.1367
k141_96591||lt2gene,1218,19,4998642,3.8010,3.1207
k141_74284||full,647,10,4998642,2.0005,3.0920
k141_76034||full,1101,17,4998642,3.4009,3.0889
k141_20328||full,1056,16,4998642,3.2009,3.0311
k141_119731||full,1071,16,4998642,3.2009,2.9887
k141_70798||full,1019,15,4998642,3.0008,2.9449
k141_126855||full,753,11,4998642,2.2006,2.9224
k141_53094||full,1034,15,4998642,3.0008,2.9021
k141_5946||full,1045,14,4998642,2.8008,2.6802
k141_163482||full,968,12,4998642,2.4007,2.4800
k141_145125||full,911,11,4998642,2.2006,2.4156
