LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
genus	Serratia	613	1361	323095	0.983722	32921	0.022268	0.315834	0.006063
genus	Immundisolibacter	1934947	1483	503550	0.988309	310216	0.182314	0.295937	0.005681
genus	Thiomonas	32012	1662	442850	0.988436	274695	0.157021	0.294157	0.005647
genus	Erwinia	551	669	472250	0.975423	90381	0.008527	0.291321	0.005593
genus	Sulfuricaulis	1744881	989	561557	0.987775	386407	0.199271	0.289597	0.005559
genus	Epidermidibacterium	2078948	1747	674723	0.986988	433033	0.176720	0.275353	0.005286
genus	Ottowia	219181	1461	521597	0.988208	407017	0.147965	0.274206	0.005264
genus	Lactococcus	1357	171	162402	0.881254	9477	0.007971	0.267343	0.005132
genus	Corynebacterium	1716	952	398953	0.987154	224980	0.146538	0.264105	0.005070
genus	Alcaligenes	507	275	126627	0.596810	2250	0.004593	0.262871	0.005046
genus	Thiothrix	1030	839	420228	0.988223	307655	0.188057	0.256946	0.004933
genus	Duodenibacillus	1980697	636	504866	0.979097	25676	0.012818	0.252039	0.004838
genus	Protaetiibacter	2680004	1075	238836	0.989669	183716	0.122365	0.250227	0.004804
genus	Leucobacter	55968	661	429432	0.988391	360025	0.159343	0.242627	0.004658
genus	Orrella	1921582	787	865836	0.986272	702089	0.190508	0.234940	0.004510
genus	Kluyvera	579	1173	423970	0.988701	325695	0.126329	0.228876	0.004394
genus	Sideroxyarcus	2943286	737	369829	0.986602	266828	0.164986	0.228673	0.004390
genus	Lysobacter	68	881	227826	0.988305	166988	0.119934	0.222958	0.004280
genus	Qipengyuania	1855416	772	362047	0.987642	313883	0.125383	0.222651	0.004274
genus	Arcobacter	28196	991	307985	0.983293	204925	0.124183	0.218880	0.004202
genus	Mesorhizobium	68287	1248	299080	0.988046	233236	0.133058	0.207274	0.003979
genus	Heyndrickxia	2837504	504	166456	0.737130	5109	0.001973	0.203618	0.003909
genus	Xylanimonas	186188	676	312851	0.952604	8778	0.005611	0.199976	0.003839
genus	Microbacterium	33882	1202	263218	0.965846	35321	0.007826	0.194796	0.003740
genus	Kaistella	2782231	598	337202	0.946608	120624	0.068152	0.190586	0.003659
genus	Legionella	445	505	608597	0.986257	207595	0.064846	0.190106	0.003650
genus	Slackia	84108	588	486570	0.986995	388414	0.147950	0.186277	0.003576
genus	Glaesserella	2094023	538	220986	0.715034	10391	0.001601	0.183147	0.003516
genus	Agromyces	33877	1106	266669	0.988899	178961	0.100336	0.180779	0.003470
genus	Poseidonibacter	2321187	248	60297	0.988450	49074	0.145268	0.178490	0.003427
genus	Leclercia	83654	905	250896	0.988092	198280	0.134488	0.170852	0.003280
genus	Frateuria	70411	788	375302	0.987422	322682	0.101947	0.170269	0.003269
genus	Rhizobium	379	1022	328234	0.988041	120228	0.051969	0.167227	0.003210
genus	Methylomonas	416	980	502825	0.939527	10525	0.003345	0.159796	0.003068
genus	Ruminococcus	1263	332	408682	0.930496	38876	0.014393	0.151309	0.002905
genus	Aureimonas	414371	916	280053	0.988642	218697	0.116083	0.148650	0.002854
genus	Pseudoxanthomonas	83618	669	182687	0.964930	17516	0.013955	0.146770	0.002818
genus	Denitrobacterium	79603	294	295772	0.911174	6586	0.003199	0.143685	0.002758
genus	Blastochloris	59282	719	246253	0.988783	232174	0.045474	0.142896	0.002743
genus	Aquabacterium	92793	718	320630	0.987835	80236	0.035183	0.140593	0.002699
genus	Frigidibacter	1775705	705	321975	0.926993	7829	0.003414	0.140388	0.002695
genus	Microvirga	186650	1781	843316	0.987142	610855	0.100503	0.138750	0.002664
genus	Microlunatus	29404	1135	513480	0.987169	429030	0.103380	0.135392	0.002599
genus	Ancylobacter	99	864	322797	0.988097	232381	0.086696	0.131576	0.002526
genus	Caulifigura	2795778	972	752299	0.986546	645819	0.112712	0.131295	0.002521
genus	Burkholderia	32008	464	145874	0.987415	87569	0.043573	0.130362	0.002503
genus	Cupriavidus	106589	747	158143	0.951448	24643	0.011042	0.129750	0.002491
genus	Neotabrizicola	2946607	742	303406	0.981811	31427	0.013210	0.127530	0.002448
genus	Desulfobulbus	893	502	375172	0.987343	329076	0.106040	0.120893	0.002321
genus	Melaminivora	1649468	572	128218	0.989794	103707	0.093562	0.119434	0.002293
genus	Glutamicibacter	1742989	51	35275	0.748847	1757	0.005271	0.118438	0.002274
genus	Vescimonas	2892396	322	195357	0.987359	122371	0.071579	0.114271	0.002194
genus	Pandoraea	93217	602	262403	0.978100	23797	0.009699	0.110340	0.002118
genus	Alysiella	194195	372	195951	0.965271	12036	0.006724	0.109466	0.002101
genus	Niveispirillum	1543704	374	476122	0.776881	4746	0.001091	0.109457	0.002101
genus	Martelella	293088	745	274369	0.932283	9861	0.003450	0.107908	0.002072
genus	Alistipes	239759	496	235334	0.958032	30891	0.007014	0.104942	0.002015
genus	Cellulomonas	1707	600	120419	0.989411	99384	0.086414	0.104704	0.002010
genus	Ornithinimicrobium	125287	562	158657	0.989386	131102	0.086462	0.104635	0.002009
genus	Methylovirgula	1156568	723	228856	0.956274	40564	0.018399	0.103804	0.001993
genus	Simiaoa	2944193	269	293066	0.985208	268236	0.093474	0.102127	0.001961
genus	Devosia	46913	639	224069	0.987529	196847	0.087968	0.100133	0.001922
genus	Mongoliitalea	1511649	358	432575	0.986375	388880	0.089191	0.099212	0.001905
genus	Deinococcus	1298	588	225503	0.987091	76970	0.031376	0.095860	0.001840
genus	Aliiroseovarius	1658781	245	226268	0.841998	26804	0.002562	0.095363	0.001831
genus	Geobacter	28231	333	260427	0.986667	231631	0.052126	0.092105	0.001768
genus	Paludibacterium	400060	567	241988	0.983535	43157	0.013220	0.090074	0.001729
genus	Paenacidovorax	3051138	565	140643	0.988664	122031	0.076611	0.088296	0.001695
genus	Gordonia	2053	685	232913	0.989266	201110	0.064722	0.088287	0.001695
genus	Collimonas	202907	621	267409	0.985639	100598	0.026047	0.087226	0.001675
genus	Rhodobaca	119541	375	246791	0.986491	114326	0.038781	0.083714	0.001607
genus	Ferrigenium	2249462	255	132569	0.987063	118754	0.073293	0.081820	0.001571
genus	Pulveribacter	2678886	362	73025	0.988239	65380	0.072113	0.080546	0.001546
genus	Pseudothauera	2891324	376	140206	0.986590	122436	0.070120	0.080297	0.001541
genus	Pseudolabrys	556257	598	261918	0.989070	230043	0.069271	0.078869	0.001514
genus	Variovorax	34072	1311	188790	0.867109	5783	0.002189	0.077019	0.001479
genus	Leisingera	191028	424	93814	0.967911	83071	0.013950	0.075092	0.001442
genus	Acidihalobacter	1765964	135	181319	0.985465	74798	0.030974	0.075086	0.001441
genus	Bifidobacterium	1678	172	48001	0.912524	18510	0.006034	0.074779	0.001436
genus	Paraoerskovia	665568	375	103235	0.961012	27230	0.019722	0.074772	0.001435
genus	Brachybacterium	43668	315	85803	0.937030	14510	0.006883	0.074496	0.001430
genus	Deefgea	400947	224	215956	0.985860	191874	0.066022	0.074309	0.001427
genus	Methylophilus	16	227	89968	0.958887	40990	0.022314	0.074092	0.001422
genus	Desulfoglaeba	361106	230	200124	0.987419	188910	0.065506	0.069394	0.001332
genus	Sinomonas	596707	188	135399	0.787580	3309	0.001694	0.069323	0.001331
genus	Bacteroides	816	422	191832	0.977687	88005	0.019629	0.066641	0.001279
genus	Leifsonia	110932	259	92165	0.973706	15068	0.009439	0.064759	0.001243
genus	Diaphorobacter	238749	99	39783	0.983298	38142	0.054317	0.064382	0.001236
genus	Chenggangzhangella	2041902	487	190689	0.986726	173648	0.057564	0.063213	0.001214
genus	Aquisediminimonas	2676781	206	172880	0.986003	154512	0.055395	0.061980	0.001190
genus	Arthrobacter	1663	19	15889	0.933794	2945	0.011463	0.061848	0.001187
genus	Nakamurella	53460	557	183481	0.987272	158030	0.053151	0.061711	0.001185
genus	Barnesiella	397864	149	152257	0.987638	145194	0.058735	0.061592	0.001182
genus	Kocuria	57493	176	76986	0.680397	1687	0.001345	0.061366	0.001178
genus	Fusobacterium	848	111	19655	0.984213	18745	0.026113	0.060861	0.001168
genus	Isoalcanivorax	3020833	317	163784	0.987729	147032	0.053991	0.060142	0.001155
genus	Klebsiella	570	80	5939	0.741080	1453	0.014029	0.057555	0.001105
genus	Rhodococcus	1827	242	139725	0.929850	16294	0.003412	0.057153	0.001097
genus	Nitrosomonas	914	111	110999	0.984998	102919	0.048480	0.055389	0.001063
genus	Rhizobacter	212743	565	156730	0.988253	149547	0.026207	0.054725	0.001051
genus	Aquisphaera	1511635	602	375822	0.882268	10266	0.001449	0.053029	0.001018
genus	Clostridium	1485	284	217286	0.984790	206271	0.022839	0.052487	0.001008
genus	Desulfosarcina	2299	331	316726	0.985759	303150	0.048699	0.050880	0.000977
genus	Agrobacterium	357	154	40784	0.977614	18648	0.016279	0.050187	0.000963
genus	Pararhodospirillum	1612157	225	131829	0.986037	121474	0.043392	0.047091	0.000904
genus	Aeromonas	642	184	20690	0.821406	5198	0.002621	0.045116	0.000866
genus	Truepera	332248	192	104142	0.986896	91266	0.038872	0.044627	0.000857
genus	Phytobacter	447792	13	5653	0.905503	3777	0.027835	0.044579	0.000856
genus	Salmonella	590	7	2110	0.632006	2110	0.007420	0.044223	0.000849
genus	Intestinimonas	1392389	115	110730	0.968922	82826	0.019939	0.042133	0.000809
genus	Aliarcobacter	2321111	161	44351	0.727602	7089	0.001886	0.042081	0.000808
genus	Arenimonas	490567	203	55633	0.987436	51581	0.038675	0.041713	0.000801
genus	Sutterella	40544	116	103370	0.985247	100565	0.040376	0.041502	0.000797
genus	Sulfuritalea	1054211	179	92027	0.985537	88475	0.039253	0.040829	0.000784
genus	Selenomonas	970	185	126186	0.772440	7809	0.002123	0.040229	0.000772
genus	Fannyhessea	2767327	33	50364	0.967333	11653	0.008826	0.038147	0.000732
genus	Saccharothrix	2071	651	143707	0.919359	10481	0.002410	0.037427	0.000719
genus	Chania	1745211	205	128218	0.978589	28947	0.008292	0.036728	0.000705
genus	Geomonas	2651583	292	84610	0.976587	19939	0.008647	0.036694	0.000704
genus	Rhodovastum	504465	185	153377	0.970566	22557	0.005382	0.036595	0.000703
genus	Runella	105	227	222614	0.957897	19468	0.003139	0.035895	0.000689
genus	Cryobacterium	69578	64	29573	0.653166	1692	0.001994	0.035509	0.000682
genus	Paraburkholderia	1822464	326	137029	0.986617	122283	0.029614	0.035321	0.000678
genus	Stackebrandtia	283810	383	139649	0.987177	133718	0.033481	0.034966	0.000671
genus	Kingella	32257	83	46649	0.955011	11716	0.006884	0.034504	0.000662
genus	Ralstonia	48736	150	45526	0.883758	12879	0.006816	0.034331	0.000659
genus	Inhella	644355	180	84805	0.877285	5662	0.002284	0.034206	0.000657
genus	Lachnoclostridium	1506553	101	95489	0.984467	93915	0.033547	0.034109	0.000655
genus	Halomonas	2745	189	53416	0.984808	42633	0.017505	0.033429	0.000642
genus	Sulfuricella	935200	129	81666	0.979682	26505	0.010753	0.033133	0.000636
genus	Tsuneonella	2800686	113	70319	0.984627	68523	0.030787	0.033000	0.000634
genus	Lactobacillus	1578	43	25522	0.849376	17805	0.005412	0.032957	0.000633
genus	Anaeromyxobacter	161492	189	27568	0.986804	26492	0.029762	0.032387	0.000622
genus	Casimicrobium	2706000	153	101735	0.988738	96443	0.030369	0.032036	0.000615
genus	Stutzerimonas	2901164	167	35482	0.960483	19161	0.007480	0.031376	0.000602
genus	Luteimonas	83614	140	30831	0.985783	28558	0.017995	0.031310	0.000601
genus	Serinicoccus	265976	22	30393	0.935413	5516	0.005462	0.030094	0.000578
genus	Dialister	39948	4	3922	0.974863	3922	0.030014	0.030014	0.000576
genus	Mannheimia	75984	71	23397	0.983183	22865	0.018545	0.029183	0.000560
genus	Thauera	33057	32	16856	0.971224	13514	0.022114	0.028267	0.000543
genus	Janibacter	53457	321	39703	0.712831	3971	0.002642	0.028148	0.000540
genus	Brevundimonas	41275	135	40168	0.980209	39461	0.015951	0.027897	0.000536
genus	Bradyrhizobium	374	122	38799	0.965529	24594	0.007884	0.027725	0.000532
genus	Sediminicoccus	1706033	221	78290	0.987229	74120	0.025852	0.027307	0.000524
genus	Azospirillum	191	250	71635	0.985639	61182	0.019676	0.026660	0.000512
genus	Paraconexibacter	2758920	244	65142	0.987921	60927	0.024624	0.026327	0.000505
genus	Pantoea	53335	100	90844	0.983831	84546	0.024011	0.026321	0.000505
genus	Aquirhabdus	2824158	68	88460	0.987517	88460	0.026218	0.026218	0.000503
genus	Streptomyces	1883	224	40262	0.982676	22473	0.014065	0.026166	0.000502
genus	Magnetospirillum	13134	134	67167	0.979345	66792	0.010724	0.025259	0.000485
genus	Chitinimonas	240411	186	59537	0.896726	6351	0.002690	0.025213	0.000484
genus	Caulobacter	75	140	54956	0.987285	52503	0.023862	0.025190	0.000484
genus	Syntrophobacter	29526	105	105000	0.986168	100799	0.023097	0.024059	0.000462
genus	Trabulsiella	158851	162	42199	0.912903	17811	0.010129	0.023999	0.000461
genus	Fuscovulum	2818469	129	42506	0.924848	8766	0.004896	0.023740	0.000456
genus	Coprobacter	1348911	59	71986	0.968299	34079	0.010377	0.023360	0.000448
genus	Sphingopyxis	165697	70	26414	0.798573	3792	0.002461	0.023265	0.000447
genus	Gemmatimonas	173479	128	87597	0.987441	85203	0.022589	0.023223	0.000446
genus	Solibaculum	2842531	38	48840	0.979529	48840	0.023193	0.023193	0.000445
genus	Mixta	2100764	228	30772	0.600184	1142	0.000859	0.023148	0.000444
genus	Polaromonas	52972	76	70028	0.981534	45067	0.014544	0.022599	0.000434
genus	Pigmentiphaga	152267	166	99680	0.985109	95901	0.021679	0.022534	0.000433
genus	Pseudobdellovibrio	2862745	37	55945	0.984224	54389	0.021849	0.022474	0.000431
genus	Kribbella	182639	275	77467	0.988021	73919	0.021323	0.022347	0.000429
genus	Chondromyces	50	324	184517	0.987757	177519	0.020755	0.021573	0.000414
genus	Rahnella	34037	111	52611	0.965569	33766	0.010564	0.021066	0.000404
genus	Paralysiella	2898489	61	42026	0.983694	41538	0.020603	0.020845	0.000400
genus	Polynucleobacter	44013	52	23109	0.924611	23109	0.020774	0.020774	0.000399
genus	Hungatella	1649459	122	97669	0.892132	37719	0.007758	0.020088	0.000386
genus	Jiangella	281472	107	51865	0.958494	12885	0.004981	0.020049	0.000385
genus	Terricaulis	2768684	105	57867	0.986254	56439	0.019551	0.020046	0.000385
genus	Rhodobacter	1060	134	36487	0.840518	12627	0.002965	0.020021	0.000384
genus	Butyricimonas	574697	80	61673	0.985928	58677	0.018566	0.019514	0.000375
genus	Phocaeicola	909656	73	67901	0.969666	18470	0.005191	0.019085	0.000366
genus	Escherichia	561	4	1343	0.685988	812	0.008246	0.019013	0.000365
genus	Kineococcus	33981	219	38420	0.975417	27015	0.013302	0.018918	0.000363
genus	Usitatibacter	2803845	129	47348	0.987351	45624	0.016990	0.017632	0.000338
genus	Halopseudomonas	2901189	66	42634	0.984550	42634	0.016613	0.017347	0.000333
genus	Advenella	290425	61	58809	0.939172	12374	0.003148	0.016414	0.000315
genus	Pusillibacter	2892397	89	45506	0.571296	1807	0.000652	0.016412	0.000315
genus	Acidipropionibacterium	1912215	92	26605	0.646951	3518	0.000989	0.015987	0.000307
genus	Nonomuraea	83681	272	59476	0.987507	57450	0.015132	0.015666	0.000301
genus	Gudongella	2692382	25	32544	0.979658	32544	0.015260	0.015260	0.000293
genus	Pectobacterium	122277	40	2284	0.509754	191	0.000932	0.015154	0.000291
genus	Anaerocolumna	1843210	66	71971	0.951694	16159	0.003349	0.014917	0.000286
genus	Venatoribacter	2893036	43	29595	0.977400	27481	0.010353	0.014884	0.000286
genus	Micrococcus	1269	54	16464	0.643341	1424	0.001249	0.014441	0.000277
genus	Histophilus	214906	26	21282	0.781820	18165	0.001941	0.014091	0.000271
genus	Elizabethkingia	308865	19	11772	0.812640	4929	0.002957	0.013897	0.000267
genus	Lactiplantibacillus	2767842	44	37974	0.740012	13690	0.001174	0.013894	0.000267
genus	Pseudonocardia	1847	98	19117	0.980757	17320	0.012513	0.013811	0.000265
genus	Pseudoduganella	1522432	122	34534	0.976285	24294	0.008127	0.013780	0.000265
genus	Desulfovibrio	872	53	37393	0.981583	36663	0.011215	0.013568	0.000260
genus	Frankia	1854	130	26191	0.983330	24611	0.012505	0.013308	0.000255
genus	Luteolibacter	518753	72	57982	0.986649	57982	0.013232	0.013232	0.000254
genus	Thioalkalivibrio	106633	69	24992	0.982777	24559	0.012594	0.012816	0.000246
genus	Azoarcus	12960	84	24768	0.504469	323	0.000166	0.012700	0.000244
genus	Veillonella	29465	21	4280	0.766967	2247	0.004941	0.012580	0.000242
genus	Nocardia	1817	113	39307	0.986566	38840	0.012289	0.012437	0.000239
genus	Pseudolysobacter	2709666	30	45781	0.925595	10208	0.002729	0.012238	0.000235
genus	Thioclava	285107	35	19554	0.974183	15196	0.009150	0.011932	0.000229
genus	Prevotella	838	31	26495	0.965798	26495	0.011930	0.011930	0.000229
genus	Micropruina	116071	68	26569	0.982799	25978	0.011603	0.011867	0.000228
genus	Aquibium	2911176	94	34875	0.982610	34685	0.011439	0.011607	0.000223
genus	Pseudocitrobacter	1504576	71	23115	0.920593	10453	0.005244	0.011597	0.000223
genus	Sphingobium	165695	17	5125	0.519312	302	0.000672	0.011410	0.000219
genus	Limnoglobus	2731450	129	82203	0.984749	81529	0.011232	0.011325	0.000217
genus	Novosphingobium	165696	37	20686	0.977815	18658	0.010015	0.011103	0.000213
genus	Phaeobacter	302485	44	7009	0.633905	6076	0.002238	0.010718	0.000206
genus	Geoalkalibacter	392332	50	32587	0.978170	32290	0.007396	0.010702	0.000205
genus	Rhodoferax	28065	81	28443	0.984770	28169	0.010250	0.010350	0.000199
genus	Idiomarina	135575	29	19685	0.918924	16579	0.004163	0.009373	0.000180
genus	Yersinia	629	56	15254	0.962044	15254	0.006908	0.009231	0.000177
genus	Sterolibacterium	157591	52	16247	0.936663	7773	0.004296	0.008980	0.000172
genus	Rhodanobacter	75309	48	11442	0.532848	2677	0.000580	0.008395	0.000161
genus	Rugosibacter	1914449	20	19439	0.976675	18566	0.008006	0.008382	0.000161
genus	Berryella	2815775	25	10226	0.953317	8707	0.007118	0.008360	0.000160
genus	Microcella	337004	35	10064	0.566482	1535	0.000988	0.007960	0.000153
genus	Wujia	2944152	22	13467	0.965420	12777	0.007014	0.007392	0.000142
genus	Methylocystis	133	29	24359	0.970162	16865	0.005066	0.007318	0.000140
genus	Leptothrix	88	45	12580	0.967731	12580	0.006664	0.006664	0.000128
genus	Hydrogenophaga	47420	60	20500	0.934888	12176	0.003129	0.006607	0.000127
genus	Sulfuritortus	1938335	26	8823	0.777666	2596	0.001936	0.006581	0.000126
genus	Treponema	157	13	16074	0.969977	16074	0.006434	0.006434	0.000124
genus	Sphingosinicella	335405	30	13834	0.507856	479	0.000214	0.006183	0.000119
genus	Dickeya	204037	10	1518	0.562696	605	0.001530	0.006018	0.000116
genus	Pseudopedobacter	1649482	21	23402	0.971546	23402	0.005831	0.005831	0.000112
genus	Citrifermentans	2883512	15	15434	0.664326	2414	0.000899	0.005748	0.000110
genus	Gemmobacter	204456	14	14519	0.882726	6032	0.002375	0.005718	0.000110
genus	Sulfurimicrobium	2772198	27	14738	0.966191	14738	0.005646	0.005646	0.000108
genus	Methylotenera	359407	14	11722	0.945417	11272	0.005094	0.005298	0.000102
genus	Occultella	2828348	58	15053	0.815964	4819	0.001674	0.005229	0.000100
genus	Caballeronia	1827195	59	14355	0.967479	14244	0.005121	0.005161	0.000099
genus	Azorhizobium	6	33	14475	0.965649	14475	0.005054	0.005054	0.000097
genus	Caldichromatium	2828366	20	11280	0.940801	11280	0.004931	0.004931	0.000095
genus	Phascolarctobacterium	33024	9	10540	0.820053	7691	0.001797	0.004864	0.000093
genus	Actinomyces	1654	14	6219	0.929686	6219	0.004615	0.004615	0.000089
genus	Paludisphaera	1763521	54	25159	0.972870	25159	0.004610	0.004610	0.000089
genus	Draconibacterium	1471399	25	19520	0.952633	14335	0.003369	0.004588	0.000088
genus	Luteipulveratus	745364	45	15346	0.961049	15346	0.004579	0.004579	0.000088
genus	Aromatoleum	551759	27	6272	0.860974	3913	0.002788	0.004468	0.000086
genus	Yoonia	2211641	118	10384	0.503396	254	0.000105	0.004282	0.000082
genus	Marinicauda	1649466	22	7862	0.506376	366	0.000195	0.004197	0.000081
genus	Salipiger	263377	36	10002	0.934941	9074	0.003510	0.004194	0.000081
genus	Paraurantiacibacter	2800682	18	6060	0.927479	6060	0.004192	0.004192	0.000080
genus	Denitratisoma	311181	22	11243	0.868541	5819	0.002103	0.004063	0.000078
genus	Phreatobacter	1632780	30	7860	0.928489	7510	0.003806	0.003983	0.000076
genus	Asticcacaulis	76890	14	12386	0.949363	12386	0.003904	0.003904	0.000075
genus	Ferriphaselus	1443590	6	8044	0.940263	8044	0.003812	0.003812	0.000073
genus	Desulfolutivibrio	2773294	25	11107	0.609667	1883	0.000618	0.003648	0.000070
genus	Gibbsiella	929812	33	10540	0.874264	6252	0.002156	0.003635	0.000070
genus	Thermaerobacter	73918	17	5008	0.902559	4875	0.003506	0.003601	0.000069
genus	Microcystis	1125	6	1426	0.765764	1426	0.003408	0.003555	0.000068
genus	Actinopolymorpha	117156	35	12685	0.952234	12685	0.003520	0.003520	0.000068
genus	Haliangium	162027	50	20019	0.964221	20019	0.003481	0.003481	0.000067
genus	Caldimonas	196013	14	6819	0.845265	6819	0.002536	0.003475	0.000067
genus	Parolsenella	2082587	7	3293	0.859906	3293	0.003190	0.003190	0.000061
genus	Actinoplanes	1865	40	10449	0.936310	10449	0.003132	0.003132	0.000060
genus	Janthinobacterium	29580	12	2201	0.628547	1830	0.001389	0.003067	0.000059
genus	Aquitalea	407217	18	6335	0.904385	6335	0.002975	0.002975	0.000057
genus	Acetobacterium	33951	8	9381	0.786263	9381	0.001529	0.002888	0.000055
genus	Massilia	149698	21	8360	0.884262	8360	0.002166	0.002870	0.000055
genus	Kaustia	2838250	18	7458	0.910902	7458	0.002854	0.002854	0.000055
genus	Kosakonia	1330547	9	1477	0.569143	1422	0.001145	0.002716	0.000052
genus	Qiania	2944195	6	7029	0.903345	7029	0.002605	0.002605	0.000050
genus	Myxococcus	32	33	9223	0.908872	9223	0.002257	0.002493	0.000048
genus	Coprococcus	33042	10	5530	0.770984	3425	0.001455	0.002350	0.000045
genus	Niveibacterium	1769726	15	7375	0.825217	4968	0.001522	0.002260	0.000043
genus	Thermochromatium	85073	10	3717	0.828656	3717	0.002257	0.002257	0.000043
genus	Cystobacter	42	33	12919	0.815574	8782	0.001306	0.001921	0.000037
genus	Dorea	189330	10	4129	0.537598	1128	0.000400	0.001863	0.000036
genus	Parvibaculum	256616	10	4861	0.843184	4861	0.001845	0.001845	0.000035
genus	Enterobacter	547	3	266	0.508886	162	0.001198	0.001806	0.000035
genus	Methylovulum	762296	15	7699	0.659071	3122	0.000721	0.001778	0.000034
genus	Dehalobacter	56112	5	1811	0.658482	1811	0.001305	0.001747	0.000034
genus	Musicola	2884243	9	4415	0.692911	4415	0.000990	0.001674	0.000032
genus	Phnomibacter	2836216	6	6473	0.857406	6473	0.001636	0.001636	0.000031
genus	Chitinolyticbacter	1055692	13	4234	0.808208	4234	0.001606	0.001606	0.000031
genus	Pediococcus	1253	4	604	0.516742	481	0.000694	0.001532	0.000029
genus	Xanthobacter	279	8	4930	0.824163	4930	0.001531	0.001531	0.000029
genus	Dehalobacterium	51514	4	4987	0.816692	4987	0.001510	0.001510	0.000029
genus	Guyparkeria	2035712	2	2226	0.719458	2226	0.001425	0.001425	0.000027
genus	Shewanella	22	4	3503	0.734492	3503	0.001079	0.001419	0.000027
genus	Elioraea	457933	10	2623	0.736068	2623	0.001396	0.001396	0.000027
genus	Tritonibacter	2083206	1	2144	0.634680	2144	0.001386	0.001386	0.000027
genus	Pengzhenrongella	2888818	9	2488	0.730165	2488	0.001380	0.001380	0.000027
genus	Gulosibacter	256818	9	3224	0.564905	1225	0.000504	0.001327	0.000025
genus	Austwickia	1184606	9	3568	0.693392	3568	0.001282	0.001282	0.000025
genus	Catenulispora	414878	20	7458	0.843907	7458	0.001261	0.001261	0.000024
genus	Tardibacter	2685927	12	2746	0.666179	2094	0.000942	0.001235	0.000024
genus	Snodgrassella	1193515	3	2422	0.586007	2422	0.000721	0.001207	0.000023
genus	Cetobacterium	180162	4	2648	0.579177	1486	0.000640	0.001141	0.000022
genus	Rubrivivax	28067	15	1857	0.600932	1423	0.000874	0.001141	0.000022
genus	Mycobacterium	1763	7	1531	0.565611	1064	0.000674	0.001127	0.000022
genus	Mucilaginibacter	423349	11	2562	0.610186	2562	0.000755	0.001121	0.000022
genus	Dysosmobacter	2591381	21	2384	0.500575	119	0.000047	0.000950	0.000018
genus	Roseitalea	1915401	4	1575	0.628836	1575	0.000870	0.000870	0.000017
genus	Mycolicibacter	1073531	4	1116	0.572359	1116	0.000732	0.000861	0.000017
genus	Marisediminicola	1230698	4	1543	0.617973	1543	0.000804	0.000804	0.000015
genus	Leadbetterella	319458	2	2894	0.678204	2894	0.000794	0.000794	0.000015
genus	Gallionella	96	3	1977	0.634411	1977	0.000756	0.000756	0.000015
genus	Gordonibacter	644652	4	782	0.562517	782	0.000723	0.000723	0.000014
genus	Marvinbryantia	248744	4	2863	0.667263	2863	0.000717	0.000717	0.000014
genus	Thalassovita	335927	1	1941	0.580319	1941	0.000705	0.000705	0.000014
genus	Myroides	76831	1	537	0.532752	537	0.000702	0.000702	0.000013
genus	Pirellulimonas	2795783	5	3245	0.668537	3245	0.000637	0.000637	0.000012
genus	Pikeienuella	2831955	3	1670	0.603307	1670	0.000619	0.000619	0.000012
genus	Raineyella	1911549	1	1218	0.576280	1218	0.000582	0.000582	0.000011
genus	Wenzhouxiangella	1676142	4	1418	0.583695	1418	0.000553	0.000553	0.000011
genus	Buttiauxella	82976	5	1162	0.566481	1162	0.000541	0.000541	0.000010
genus	Parabacteroides	375288	10	1279	0.504225	634	0.000118	0.000521	0.000010
genus	Sideroxydans	314343	2	990	0.556157	990	0.000497	0.000497	0.000010
genus	Ferribacterium	88875	3	1265	0.541898	1265	0.000370	0.000484	0.000009
genus	Roseovarius	74030	11	925	0.500436	86	0.000045	0.000482	0.000009
genus	Terrihabitans	2874214	3	988	0.554414	988	0.000479	0.000479	0.000009
genus	Simiduia	447467	1	1676	0.579581	1676	0.000477	0.000477	0.000009
genus	Aminobacter	31988	2	296	0.504036	296	0.000284	0.000473	0.000009
genus	Sulfurospirillum	57665	2	538	0.528131	538	0.000454	0.000454	0.000009
genus	Photobacterium	657	1	1602	0.571849	1602	0.000454	0.000454	0.000009
genus	Phenylobacterium	20	2	871	0.545290	871	0.000452	0.000452	0.000009
genus	Aequorivita	153265	5	1219	0.503485	277	0.000103	0.000451	0.000009
genus	Solidesulfovibrio	2910984	4	606	0.532001	606	0.000438	0.000438	0.000008
genus	Hyphomicrobium	81	2	1095	0.550197	1095	0.000421	0.000421	0.000008
genus	Marinobacterium	48075	7	1399	0.520517	1156	0.000271	0.000413	0.000008
genus	Rhodospirillum	1081	3	872	0.540922	872	0.000403	0.000403	0.000008
genus	Rubrobacter	42255	2	799	0.537901	799	0.000395	0.000395	0.000008
genus	Erythrobacter	1041	2	578	0.526725	578	0.000391	0.000391	0.000008
genus	Marmoricola	86795	3	462	0.519435	462	0.000354	0.000354	0.000007
genus	Pusillimonas	305976	1	866	0.536499	866	0.000349	0.000349	0.000007
genus	Hankyongella	1763827	2	603	0.521932	603	0.000346	0.000346	0.000007
genus	Pseudoclostridium	2304693	1	1467	0.556466	1467	0.000343	0.000343	0.000007
genus	Petrocella	2603323	1	1007	0.537731	1007	0.000313	0.000313	0.000006
