Contig_ID	Length(bp)	Mapped_Reads	RPM	RPKM
k141_102236	1509	51	12.5663	8.3275
k141_102237	1448	65	16.0158	11.0606
k141_10224	1099	31	7.6383	6.9502
k141_102241	1306	33	8.1311	6.2260
k141_102245	1193	36	8.8703	7.4353
k141_102248	2132	61	15.0302	7.0498
k141_102250	1814	53	13.0591	7.1990
k141_102251	1983	56	13.7982	6.9583
k141_102262	4727	216	53.2218	11.2591
k141_102263	1312	27	6.6527	5.0707
k141_102264	1327	28	6.8991	5.1990
k141_102267	3851	190	46.8155	12.1567
k141_102269	1155	27	6.6527	5.7599
k141_102276	1343	27	6.6527	4.9536
k141_102280	1901	80	19.7118	10.3692
k141_102282	1113	33	8.1311	7.3056
k141_102287	4796	185	45.5835	9.5045
k141_102288	1168	27	6.6527	5.6958
k141_102289	2910	126	31.0460	10.6687
k141_102292	1569	52	12.8127	8.1661
k141_10230	1237	27	6.6527	5.3781
k141_102301	2819	146	35.9740	12.7613
k141_102302	1223	33	8.1311	6.6485
k141_102304	1641	65	16.0158	9.7598
k141_102306	1559	47	11.5807	7.4283
k141_102307	1240	31	7.6383	6.1599
k141_102310	1015	23	5.6671	5.5834
k141_102315	1023	22	5.4207	5.2989
k141_102316	1122	33	8.1311	7.2470
k141_102319	1221	30	7.3919	6.0540
k141_102325	1334	50	12.3199	9.2353
k141_102330	1197	51	12.5663	10.4981
k141_102344	2093	50	12.3199	5.8862
k141_102345	8629	653	160.8974	18.6461
k141_102348	1735	26	6.4063	3.6924
k141_102349	1360	48	11.8271	8.6964
k141_10235	1910	61	15.0302	7.8692
k141_102353	2048	94	23.1613	11.3092
k141_102354	2075	77	18.9726	9.1434
k141_102355	1972	76	18.7262	9.4960
k141_102357	1060	17	4.1888	3.9517
k141_102364	1306	23	5.6671	4.3393
k141_102367	1006	22	5.4207	5.3884
k141_102368	5830	666	164.1005	28.1476
k141_102370	1153	32	7.8847	6.8384
k141_102371	1947	97	23.9005	12.2756
k141_102372	1417	42	10.3487	7.3032
k141_102373	1458	37	9.1167	6.2529
k141_102375	2634	88	21.6830	8.2319
k141_102382	1824	50	12.3199	6.7543
k141_102385	1429	45	11.0879	7.7592
k141_102393	1691	51	12.5663	7.4313
k141_102395	1166	32	7.8847	6.7622
k141_10240	2808	234	57.6569	20.5331
k141_102400	2061	83	20.4510	9.9228
k141_10241	1056	28	6.8991	6.5333
k141_102413	1527	68	16.7550	10.9725
k141_102415	1852	46	11.3343	6.1200
k141_102417	1323	32	7.8847	5.9597
k141_102420	2313	103	25.3789	10.9723
k141_102421	1130	34	8.3775	7.4137
k141_102432	1559	52	12.8127	8.2185
k141_102433	2242	67	16.5086	7.3633
k141_102434	1966	64	15.7694	8.0211
k141_102442	1779	70	17.2478	9.6952
k141_102443	3529	113	27.8429	7.8897
k141_102452	1223	22	5.4207	4.4323
k141_102453	1245	34	8.3775	6.7289
k141_102460	3110	112	27.5965	8.8735
k141_102461	1122	27	6.6527	5.9293
k141_102462	3282	100	24.6397	7.5075
k141_102476	1317	43	10.5951	8.0449
k141_102477	1142	23	5.6671	4.9625
k141_102478	1218	45	11.0879	9.1033
k141_10248	2193	92	22.6685	10.3368
k141_102481	1114	34	8.3775	7.5202
k141_102486	1206	35	8.6239	7.1508
k141_102490	1337	28	6.8991	5.1602
k141_102492	1736	45	11.0879	6.3870
k141_102495	1097	41	10.1023	9.2090
k141_102496	1359	42	10.3487	7.6149
k141_102497	1646	50	12.3199	7.4847
k141_102500	1437	72	17.7406	12.3456
k141_102504	13184	828	204.0169	15.4746
k141_102505	1346	49	12.0735	8.9699
k141_102506	1133	28	6.8991	6.0893
k141_102509	1898	59	14.5374	7.6593
k141_102510	1553	52	12.8127	8.2503
k141_102513	1690	47	11.5807	6.8525
k141_102516	9643	750	184.7979	19.1639
k141_102518	1727	52	12.8127	7.4190
k141_10252	1117	40	9.8559	8.8235
k141_102523	1114	24	5.9135	5.3084
k141_102528	1187	28	6.8991	5.8122
k141_102529	2015	73	17.9870	8.9265
k141_10253	1070	32	7.8847	7.3689
k141_102530	1199	21	5.1743	4.3155
k141_102536	1021	37	9.1167	8.9292
k141_102537	3636	164	40.4091	11.1136
k141_102541	1692	66	16.2622	9.6112
k141_102554	3033	155	38.1916	12.5920
k141_102557	1683	59	14.5374	8.6378
k141_102558	1989	64	15.7694	7.9283
k141_102560	2034	62	15.2766	7.5106
k141_102566	1184	38	9.3631	7.9080
k141_102568	1976	55	13.5518	6.8582
k141_102570	1733	77	18.9726	10.9478
k141_102571	1274	35	8.6239	6.7692
k141_10258	1403	33	8.1311	5.7955
k141_102585	2068	86	21.1902	10.2467
k141_102587	2027	79	19.4654	9.6030
k141_102588	1074	35	8.6239	8.0297
k141_102589	2078	100	24.6397	11.8574
k141_102591	1137	22	5.4207	4.7676
k141_102592	1236	34	8.3775	6.7779
k141_102594	1367	36	8.8703	6.4889
k141_102599	1737	65	16.0158	9.2204
k141_102612	1037	34	8.3775	8.0786
k141_102613	1483	44	10.8415	7.3105
k141_102618	1373	43	10.5951	7.7167
k141_102619	1509	44	10.8415	7.1845
k141_10262	1112	24	5.9135	5.3179
k141_102622	1706	50	12.3199	7.2215
k141_102634	1552	49	12.0735	7.7793
k141_102636	1099	51	12.5663	11.4343
k141_102644	1291	41	10.1023	7.8252
k141_102645	1129	34	8.3775	7.4203
k141_102646	1633	62	15.2766	9.3549
k141_102652	3843	247	60.8601	15.8366
k141_102658	1237	54	13.3054	10.7562
k141_102659	1557	42	10.3487	6.6466
k141_102660	1164	38	9.3631	8.0439
k141_102663	1738	47	11.5807	6.6632
k141_102664	1222	37	9.1167	7.4605
k141_102668	2653	100	24.6397	9.2875
k141_10267	1419	35	8.6239	6.0774
k141_102670	4720	380	93.6309	19.8371
k141_102674	1117	36	8.8703	7.9412
k141_102679	5146	241	59.3817	11.5394
k141_102688	1062	27	6.6527	6.2643
k141_10269	1739	72	17.7406	10.2016
k141_102690	2553	85	20.9438	8.2036
k141_102692	2259	76	18.7262	8.2896
k141_102694	1961	110	27.1037	13.8214
k141_102695	1540	61	15.0302	9.7599
k141_102697	1023	25	6.1599	6.0214
k141_102699	1412	32	7.8847	5.5841
k141_10271	1197	28	6.8991	5.7637
k141_102711	1213	38	9.3631	7.7190
k141_102714	1196	45	11.0879	9.2708
k141_102716	1598	46	11.3343	7.0928
k141_102718	1495	29	7.1455	4.7796
k141_10272	1118	19	4.6815	4.1874
k141_102720	1316	32	7.8847	5.9914
k141_102723	1327	75	18.4798	13.9260
k141_102733	7436	287	70.7160	9.5100
k141_102734	1418	56	13.7982	9.7308
k141_102738	1188	32	7.8847	6.6370
k141_10274	1057	26	6.4063	6.0609
k141_102743	2586	88	21.6830	8.3847
k141_102747	2333	120	29.5677	12.6737
k141_102748	1045	25	6.1599	5.8947
k141_102753	1194	35	8.6239	7.2227
k141_102757	3183	134	33.0172	10.3730
k141_102758	1962	81	19.9582	10.1724
k141_10276	1069	23	5.6671	5.3013
k141_102764	1090	32	7.8847	7.2337
k141_102765	1502	66	16.2622	10.8270
k141_102766	1322	44	10.8415	8.2008
k141_102767	1259	23	5.6671	4.5013
k141_102770	3196	83	20.4510	6.3989
k141_102773	2468	101	24.8861	10.0835
k141_102774	2386	97	23.9005	10.0170
k141_102784	1292	40	9.8559	7.6284
k141_102786	1323	26	6.4063	4.8423
k141_102792	1015	30	7.3919	7.2827
k141_102794	3415	225	55.4394	16.2341
k141_102798	2153	107	26.3645	12.2455
k141_102799	1636	44	10.8415	6.6268
k141_102804	1523	45	11.0879	7.2803
k141_102805	1018	19	4.6815	4.5988
k141_102808	1088	36	8.8703	8.1528
k141_102809	1223	32	7.8847	6.4470
k141_102814	4407	235	57.9033	13.1389
k141_102818	1307	42	10.3487	7.9179
k141_102819	1117	32	7.8847	7.0588
k141_10282	1057	28	6.8991	6.5271
k141_102820	4401	293	72.1944	16.4041
k141_102824	1869	53	13.0591	6.9872
k141_102825	1057	24	5.9135	5.5946
k141_102826	1745	47	11.5807	6.6365
k141_102830	2105	63	15.5230	7.3744
k141_102836	1112	33	8.1311	7.3121
k141_102838	2245	78	19.2190	8.5608
k141_102839	1143	34	8.3775	7.3294
k141_10284	1463	38	9.3631	6.3999
k141_102845	1167	33	8.1311	6.9675
k141_102847	1252	27	6.6527	5.3137
k141_102849	2871	101	24.8861	8.6681
k141_102850	1071	15	3.6960	3.4509
k141_102854	1702	63	15.5230	9.1205
k141_102856	1770	38	9.3631	5.2899
k141_102861	5511	431	106.1972	19.2700
k141_102865	2847	80	19.7118	6.9237
k141_102875	2264	85	20.9438	9.2508
k141_102876	6159	350	86.2390	14.0021
k141_102880	1086	32	7.8847	7.2603
k141_102885	2782	142	34.9884	12.5767
k141_102886	1370	28	6.8991	5.0359
k141_102887	1140	30	7.3919	6.4841
k141_102889	1224	44	10.8415	8.8574
k141_10289	2427	76	18.7262	7.7158
k141_102893	1006	37	9.1167	9.0623
k141_102894	1245	27	6.6527	5.3436
k141_10290	1196	37	9.1167	7.6227
k141_102917	1638	50	12.3199	7.5213
k141_102922	1621	75	18.4798	11.4002
k141_102923	2340	80	19.7118	8.4238
k141_102929	2793	93	22.9149	8.2044
k141_10293	1265	45	11.0879	8.7651
k141_102939	4219	213	52.4826	12.4396
k141_102940	1291	30	7.3919	5.7257
k141_102943	2331	90	22.1757	9.5134
k141_102946	1711	47	11.5807	6.7684
k141_102948	1817	62	15.2766	8.4076
k141_102951	1548	50	12.3199	7.9586
k141_102954	1195	31	7.6383	6.3919
k141_102959	2304	101	24.8861	10.8013
k141_10296	1057	29	7.1455	6.7602
k141_102965	1278	25	6.1599	4.8200
k141_102973	1953	81	19.9582	10.2192
k141_102977	1378	39	9.6095	6.9735
k141_102978	1414	34	8.3775	5.9247
k141_102979	2081	62	15.2766	7.3410
k141_102980	1539	69	17.0014	11.0470
k141_102981	1092	33	8.1311	7.4461
k141_10299	1902	109	26.8573	14.1206
k141_102990	6507	268	66.0344	10.1482
k141_102992	1599	41	10.1023	6.3179
k141_102994	1023	21	5.1743	5.0580
k141_102995	2392	84	20.6974	8.6527
k141_102997	1226	32	7.8847	6.4312
k141_103	1290	33	8.1311	6.3032
k141_103009	1138	21	5.1743	4.5469
k141_103012	1866	48	11.8271	6.3382
k141_103014	2194	161	39.6699	18.0811
k141_103020	1546	46	11.3343	7.3314
k141_103021	1899	68	16.7550	8.8231
k141_103023	2547	140	34.4956	13.5436
k141_103024	1865	59	14.5374	7.7949
k141_103030	1272	39	9.6095	7.5546
k141_103032	1415	45	11.0879	7.8360
k141_103036	1938	55	13.5518	6.9927
k141_103037	14184	1160	285.8207	20.1509
k141_103039	1048	51	12.5663	11.9907
k141_10304	1872	119	29.3213	15.6631
k141_103041	1466	50	12.3199	8.4037
k141_103049	1924	89	21.9293	11.3978
k141_103052	1042	16	3.9424	3.7834
k141_103054	1355	27	6.6527	4.9098
k141_103056	1257	21	5.1743	4.1164
k141_103058	1274	46	11.3343	8.8966
k141_103063	1270	52	12.8127	10.0887
k141_103067	1931	95	23.4077	12.1221
k141_103068	1115	33	8.1311	7.2925
k141_103071	1006	21	5.1743	5.1435
k141_103076	2020	36	8.8703	4.3912
k141_10308	1268	38	9.3631	7.3841
k141_103081	1585	28	6.8991	4.3528
k141_103082	1019	31	7.6383	7.4959
k141_10309	1034	21	5.1743	5.0042
k141_103094	1740	27	6.6527	3.8234
k141_103102	1315	42	10.3487	7.8697
k141_103104	1426	34	8.3775	5.8748
k141_103106	4114	335	82.5431	20.0639
k141_10311	1269	43	10.5951	8.3492
k141_103114	1465	60	14.7838	10.0914
k141_103118	2432	88	21.6830	8.9157
k141_103120	1091	26	6.4063	5.8720
k141_103126	1086	19	4.6815	4.3108
k141_10313	1745	58	14.2910	8.1897
k141_103133	1387	35	8.6239	6.2177
k141_103136	1038	22	5.4207	5.2223
k141_10314	1131	35	8.6239	7.6250
k141_103143	2434	84	20.6974	8.5034
k141_103144	1857	107	26.3645	14.1974
k141_103146	1066	15	3.6960	3.4671
k141_103147	1343	40	9.8559	7.3387
k141_103148	1539	48	11.8271	7.6849
k141_103150	1905	79	19.4654	10.2180
k141_103154	1153	34	8.3775	7.2658
k141_103158	1077	34	8.3775	7.7786
k141_103166	2391	81	19.9582	8.3472
k141_103169	1847	81	19.9582	10.8057
k141_103179	1704	45	11.0879	6.5070
k141_103181	1262	31	7.6383	6.0525
k141_103182	1045	30	7.3919	7.0736
k141_103185	1002	17	4.1888	4.1804
k141_103188	1128	34	8.3775	7.4269
k141_103196	1108	17	4.1888	3.7805
k141_103197	1013	20	4.9279	4.8647
k141_103198	1057	23	5.6671	5.3615
k141_10320	2051	121	29.8141	14.5364
k141_103202	2000	60	14.7838	7.3919
k141_103210	1039	24	5.9135	5.6916
k141_103218	1337	55	13.5518	10.1360
k141_103220	2532	105	25.8717	10.2179
k141_103222	7509	354	87.2246	11.6160
k141_103223	1198	40	9.8559	8.2270
k141_103226	1078	20	4.9279	4.5714
k141_103227	1202	24	5.9135	4.9197
k141_103228	1536	83	20.4510	13.3144
k141_103249	1082	22	5.4207	5.0099
k141_103251	1269	28	6.8991	5.4367
k141_103253	1774	43	10.5951	5.9724
k141_103256	1345	36	8.8703	6.5950
k141_103259	1137	37	9.1167	8.0182
k141_103261	1782	66	16.2622	9.1258
k141_103272	1335	53	13.0591	9.7821
k141_103274	1067	45	11.0879	10.3916
k141_103276	2627	107	26.3645	10.0360
k141_103277	2219	91	22.4221	10.1046
k141_103285	1814	54	13.3054	7.3349
k141_103290	1459	48	11.8271	8.1063
k141_103293	1112	24	5.9135	5.3179
k141_103294	1097	35	8.6239	7.8614
k141_103314	2740	154	37.9452	13.8486
k141_103317	1229	75	18.4798	15.0364
k141_103318	1075	32	7.8847	7.3346
k141_103319	1502	47	11.5807	7.7102
k141_103325	1229	37	9.1167	7.4180
k141_103333	1241	30	7.3919	5.9564
k141_103337	1005	31	7.6383	7.6003
k141_10334	1698	51	12.5663	7.4006
k141_103340	8135	441	108.6612	13.3572
k141_10335	1085	37	9.1167	8.4025
k141_103350	1079	18	4.4351	4.1104
k141_103352	3478	98	24.1469	6.9428
k141_103356	2716	104	25.6253	9.4349
k141_103357	1495	47	11.5807	7.7463
k141_103359	1446	43	10.5951	7.3272
k141_103361	1205	21	5.1743	4.2941
k141_103363	7003	544	134.0401	19.1404
k141_10337	2721	138	34.0028	12.4964
k141_103370	14891	1101	271.2833	18.2179
k141_103371	1448	34	8.3775	5.7856
k141_103373	2552	102	25.1325	9.8482
k141_103375	1485	39	9.6095	6.4710
k141_103384	1080	33	8.1311	7.5288
k141_103386	3491	159	39.1772	11.2223
k141_10339	1402	30	7.3919	5.2724
k141_103392	1127	31	7.6383	6.7776
k141_103394	1057	18	4.4351	4.1960
k141_103398	1446	50	12.3199	8.5200
k141_103399	1031	33	8.1311	7.8866
k141_10340	3900	153	37.6988	9.6664
k141_103400	1061	31	7.6383	7.1992
k141_103402	1280	33	8.1311	6.3524
k141_103406	1595	47	11.5807	7.2606
k141_103410	2094	63	15.5230	7.4131
k141_103411	2127	54	13.3054	6.2555
k141_103413	3070	126	31.0460	10.1127
k141_10342	1440	41	10.1023	7.0155
k141_103421	2817	87	21.4366	7.6097
k141_103423	1172	26	6.4063	5.4661
k141_103425	1041	16	3.9424	3.7871
k141_103426	1345	33	8.1311	6.0454
k141_103430	3667	145	35.7276	9.7430
k141_103437	2855	139	34.2492	11.9962
k141_10344	1295	39	9.6095	7.4205
k141_103443	1092	25	6.1599	5.6410
k141_103446	1761	52	12.8127	7.2758
k141_103447	5115	224	55.1930	10.7904
k141_10345	2683	121	29.8141	11.1122
k141_103458	1102	41	10.1023	9.1672
k141_103459	1211	27	6.6527	5.4936
k141_10346	1289	31	7.6383	5.9258
k141_103461	1684	61	15.0302	8.9253
k141_103466	1884	59	14.5374	7.7163
k141_103469	1785	55	13.5518	7.5921
k141_103477	1292	22	5.4207	4.1956
k141_103479	5394	249	61.3529	11.3743
k141_10348	1657	48	11.8271	7.1376
k141_103480	1515	33	8.1311	5.3671
k141_103482	1708	45	11.0879	6.4917
k141_103490	2546	117	28.8285	11.3230
k141_103493	1419	39	9.6095	6.7720
k141_103497	1061	27	6.6527	6.2702
k141_10350	1492	35	8.6239	5.7801
k141_103502	2196	87	21.4366	9.7616
k141_103503	2777	98	24.1469	8.6953
k141_103505	6908	434	106.9364	15.4801
k141_103508	2443	83	20.4510	8.3713
k141_103515	1244	30	7.3919	5.9421
k141_103517	1147	32	7.8847	6.8742
k141_103520	1332	36	8.8703	6.6594
k141_103524	1109	25	6.1599	5.5545
k141_103536	1023	55	13.5518	13.2472
k141_103537	1655	56	13.7982	8.3373
k141_103540	2464	82	20.2046	8.1999
k141_103545	1147	28	6.8991	6.0149
k141_103546	1250	47	11.5807	9.2645
k141_103548	1101	16	3.9424	3.5807
k141_10355	1382	31	7.6383	5.5270
k141_103551	3009	97	23.9005	7.9430
k141_103552	6605	353	86.9782	13.1685
k141_103556	1668	47	11.5807	6.9428
k141_103557	2433	116	28.5821	11.7477
k141_103560	2530	94	23.1613	9.1547
k141_103563	9315	518	127.6337	13.7020
k141_103566	1115	26	6.4063	5.7456
k141_103569	1305	27	6.6527	5.0979
k141_103570	1015	25	6.1599	6.0689
k141_103574	1668	50	12.3199	7.3860
k141_103577	2988	193	47.5547	15.9152
k141_103582	16949	1307	322.0411	19.0006
k141_103584	1450	73	17.9870	12.4048
k141_103590	2234	108	26.6109	11.9118
k141_103594	1418	36	8.8703	6.2555
k141_103598	1329	43	10.5951	7.9722
k141_103607	2600	132	32.5244	12.5094
k141_103615	1095	33	8.1311	7.4257
k141_103616	1914	59	14.5374	7.5953
k141_103621	1018	23	5.6671	5.5669
k141_103622	1053	31	7.6383	7.2539
k141_103623	1431	22	5.4207	3.7881
k141_103625	2956	113	27.8429	9.4191
k141_103628	1950	55	13.5518	6.9497
k141_103632	1980	100	24.6397	12.4443
k141_103637	1391	35	8.6239	6.1998
k141_10364	1052	22	5.4207	5.1528
k141_103641	1043	31	7.6383	7.3234
k141_103643	1553	35	8.6239	5.5531
k141_103644	1352	32	7.8847	5.8319
k141_103647	2238	66	16.2622	7.2664
k141_103649	1028	20	4.9279	4.7937
k141_103650	1082	21	5.1743	4.7822
k141_103654	1740	48	11.8271	6.7972
k141_103656	2842	141	34.7420	12.2245
k141_103657	1096	30	7.3919	6.7444
k141_103658	1110	23	5.6671	5.1055
k141_103663	1895	71	17.4942	9.2318
k141_103668	6279	356	87.7174	13.9700
k141_103669	1543	43	10.5951	6.8665
k141_103682	1327	47	11.5807	8.7270
k141_103683	1579	37	9.1167	5.7737
k141_103687	2433	77	18.9726	7.7980
k141_103690	1950	62	15.2766	7.8342
k141_103691	1186	439	108.1684	91.2044
k141_103692	3866	181	44.5979	11.5359
k141_1037	1036	22	5.4207	5.2324
k141_103700	1000	18	4.4351	4.4351
k141_103702	2128	79	19.4654	9.1473
k141_103703	1004	28	6.8991	6.8716
k141_103705	5390	326	80.3255	14.9027
k141_10371	1263	37	9.1167	7.2183
k141_103712	2747	131	32.2780	11.7503
k141_103719	1243	35	8.6239	6.9380
k141_103720	1110	52	12.8127	11.5429
k141_103722	2100	78	19.2190	9.1519
k141_103727	3189	122	30.0605	9.4263
k141_10373	1405	35	8.6239	6.1380
k141_103735	1727	54	13.3054	7.7044
k141_103737	1957	52	12.8127	6.5471
k141_103738	1128	29	7.1455	6.3347
k141_103743	1043	36	8.8703	8.5046
k141_103745	1024	25	6.1599	6.0156
k141_103748	4744	230	56.6714	11.9459
k141_10375	1051	27	6.6527	6.3299
k141_103751	1684	61	15.0302	8.9253
k141_103752	1122	45	11.0879	9.8822
k141_103755	1160	32	7.8847	6.7972
k141_103758	1517	40	9.8559	6.4970
k141_103762	2036	68	16.7550	8.2294
k141_103763	2560	95	23.4077	9.1436
k141_103767	1091	39	9.6095	8.8080
k141_10377	2916	130	32.0316	10.9848
k141_103771	1682	46	11.3343	6.7386
k141_103780	4612	218	53.7146	11.6467
k141_103782	1399	44	10.8415	7.7494
k141_103785	1233	39	9.6095	7.7936
k141_103788	1131	43	10.5951	9.3679
k141_103792	1514	38	9.3631	6.1843
k141_103796	1351	29	7.1455	5.2891
k141_103800	1072	32	7.8847	7.3551
k141_103802	1244	25	6.1599	4.9517
k141_10381	1685	48	11.8271	7.0190
k141_103811	1570	38	9.3631	5.9638
k141_103813	1870	67	16.5086	8.8281
k141_103815	1235	49	12.0735	9.7761
k141_103819	1302	35	8.6239	6.6236
k141_103823	1056	23	5.6671	5.3666
k141_103828	1274	20	4.9279	3.8681
k141_103829	4082	212	52.2362	12.7967
k141_103831	1201	34	8.3775	6.9754
k141_103834	1359	42	10.3487	7.6149
k141_103837	1843	56	13.7982	7.4868
k141_103842	1420	41	10.1023	7.1143
k141_103845	1114	23	5.6671	5.0872
k141_103846	1176	34	8.3775	7.1237
k141_103847	1230	29	7.1455	5.8094
k141_103849	2318	73	17.9870	7.7597
k141_10385	4132	139	34.2492	8.2888
k141_103850	2231	85	20.9438	9.3876
k141_103854	1118	25	6.1599	5.5098
k141_103855	1372	55	13.5518	9.8774
k141_103856	1545	44	10.8415	7.0171
k141_103860	1384	44	10.8415	7.8334
k141_103864	1314	36	8.8703	6.7506
k141_103866	1013	22	5.4207	5.3512
k141_103869	1029	31	7.6383	7.4230
k141_103871	1203	25	6.1599	5.1205
k141_103877	1804	47	11.5807	6.4194
k141_103880	2724	105	25.8717	9.4977
k141_103881	1267	44	10.8415	8.5568
k141_103892	1722	87	21.4366	12.4486
k141_103893	3170	112	27.5965	8.7055
k141_10390	71530	9368	2308.2488	32.2697
k141_103902	1753	53	13.0591	7.4495
k141_103905	1840	66	16.2622	8.8382
k141_103906	1343	30	7.3919	5.5040
k141_103908	1017	27	6.6527	6.5415
k141_103918	1303	31	7.6383	5.8621
k141_103922	1010	21	5.1743	5.1231
k141_103925	1571	45	11.0879	7.0578
k141_103930	1526	39	9.6095	6.2972
k141_103934	3694	289	71.2088	19.2769
k141_103938	1156	29	7.1455	6.1812
k141_10394	1217	38	9.3631	7.6936
k141_103940	1196	28	6.8991	5.7685
k141_103944	1420	87	21.4366	15.0962
k141_103945	1804	63	15.5230	8.6048
k141_103947	1053	31	7.6383	7.2539
k141_103950	1160	32	7.8847	6.7972
k141_103953	1480	49	12.0735	8.1577
k141_103959	1156	28	6.8991	5.9681
k141_103963	1023	19	4.6815	4.5763
k141_103972	1212	48	11.8271	9.7583
k141_103979	3974	162	39.9163	10.0444
k141_10398	1079	24	5.9135	5.4806
k141_103983	1475	21	5.1743	3.5080
k141_103995	1015	19	4.6815	4.6124
k141_104004	1568	40	9.8559	6.2856
k141_104008	1128	26	6.4063	5.6794
k141_104018	1116	25	6.1599	5.5197
k141_104028	1045	24	5.9135	5.6589
k141_104029	2291	84	20.6974	9.0342
k141_104036	1409	48	11.8271	8.3939
k141_104040	1085	25	6.1599	5.6774
k141_104046	1464	37	9.1167	6.2273
k141_104047	1084	27	6.6527	6.1372
k141_104049	2113	85	20.9438	9.9119
k141_10405	1536	62	15.2766	9.9457
k141_104050	1211	34	8.3775	6.9178
k141_104055	1203	32	7.8847	6.5542
k141_104057	3576	144	35.4812	9.9220
k141_10406	1060	38	9.3631	8.8331
k141_104061	2842	78	19.2190	6.7625
k141_104063	1675	44	10.8415	6.4725
k141_104069	2018	49	12.0735	5.9829
k141_104079	3107	135	33.2636	10.7060
k141_104084	1112	25	6.1599	5.5395
k141_104086	1628	56	13.7982	8.4756
k141_104087	1867	60	14.7838	7.9185
k141_104091	1576	76	18.7262	11.8821
k141_104101	2426	89	21.9293	9.0393
k141_104102	1342	27	6.6527	4.9573
k141_104105	1148	29	7.1455	6.2243
k141_104114	1508	46	11.3343	7.5161
k141_104116	1010	23	5.6671	5.6110
k141_104119	1440	61	15.0302	10.4377
k141_104122	1212	25	6.1599	5.0825
k141_104126	2082	62	15.2766	7.3375
k141_10413	1034	25	6.1599	5.9574
k141_104133	1289	71	17.4942	13.5719
k141_104135	1045	24	5.9135	5.6589
k141_104136	1180	54	13.3054	11.2758
k141_104139	1528	50	12.3199	8.0627
k141_104148	1461	42	10.3487	7.0833
k141_104151	1011	43	10.5951	10.4798
k141_104154	1507	40	9.8559	6.5401
k141_104156	2886	130	32.0316	11.0990
k141_10416	1571	45	11.0879	7.0578
k141_104160	1397	46	11.3343	8.1133
k141_104164	2015	63	15.5230	7.7037
k141_104167	3010	122	30.0605	9.9869
k141_10417	1582	45	11.0879	7.0088
k141_104172	1528	44	10.8415	7.0952
k141_104174	2057	51	12.5663	6.1090
k141_104177	1778	49	12.0735	6.7905
k141_104178	1973	72	17.7406	8.9917
k141_104180	1588	74	18.2334	11.4820
k141_104185	1340	22	5.4207	4.0453
k141_104188	2241	90	22.1757	9.8955
k141_104191	4962	203	50.0186	10.0803
k141_104199	1025	34	8.3775	8.1732
k141_1042	1211	21	5.1743	4.2728
k141_104200	2432	78	19.2190	7.9025
k141_104201	3549	169	41.6411	11.7332
k141_104205	2436	95	23.4077	9.6091
k141_104207	1088	20	4.9279	4.5294
k141_104212	2682	100	24.6397	9.1871
k141_104214	1692	59	14.5374	8.5919
k141_104220	1091	26	6.4063	5.8720
k141_104225	4588	314	77.3687	16.8633
k141_104228	1798	53	13.0591	7.2631
k141_10423	1326	45	11.0879	8.3619
k141_104232	1295	40	9.8559	7.6107
k141_10424	1703	57	14.0446	8.2470
k141_104245	1800	51	12.5663	6.9813
k141_104246	1134	21	5.1743	4.5629
k141_104249	1500	69	17.0014	11.3343
k141_104254	2194	293	72.1944	32.9054
k141_104256	1024	35	8.6239	8.4218
k141_104258	1004	27	6.6527	6.6262
k141_104259	1467	49	12.0735	8.2300
k141_104260	1166	24	5.9135	5.0716
k141_104268	1278	36	8.8703	6.9408
k141_104269	1570	34	8.3775	5.3360
k141_10427	1543	66	16.2622	10.5393
k141_104275	3508	121	29.8141	8.4989
k141_104277	2997	134	33.0172	11.0168
k141_104278	1288	27	6.6527	5.1652
k141_104282	1200	46	11.3343	9.4452
k141_104285	1692	64	15.7694	9.3200
k141_104293	2455	84	20.6974	8.4307
k141_104297	1776	75	18.4798	10.4053
k141_104299	2309	69	17.0014	7.3631
k141_104301	1053	41	10.1023	9.5938
k141_104304	2697	171	42.1339	15.6225
k141_104310	1091	20	4.9279	4.5169
k141_104313	1798	80	19.7118	10.9632
